Date,Source Type,Source ID,Source Detail,Reading
43042,MW,1,5,7.07
43042,MW,1,10,6.12
43042,MW,1,15,5.59
43042,MW,2,5,6.05
43042,MW,2,10,6.12
43042,MW,2,15,6.11
43042,MW,3,5,6.62
43042,MW,3,10,6.47
43042,MW,3,15,6.34
43042,MW,4,5,11.35
43042,MW,4,10,11.88
43042,MW,4,15,11.9
43042,MW,5,5,11.89
43042,MW,5,10,12.17
43042,MW,5,15,12.27
43042,MW,6,5,#N/A
43042,MW,6,10,#N/A
43042,MW,6,15,#N/A
43042,MW,7,5,#N/A
43042,MW,7,10,#N/A
43042,MW,7,15,#N/A
43042,MW,8,5,8.6
43042,MW,8,10,8.18
43042,MW,8,15,7.87
43042,MW,9,5,11.25
43042,MW,9,10,11.42
43042,MW,9,15,11.47
43042,MW,10,5,10.29
43042,MW,10,10,9.63
43042,MW,10,15,8.65
43042,MW,11,5,11.08
43042,MW,11,10,12.02
43042,MW,11,15,12.14
43042,MW,12,5,7.09
43042,MW,12,10,8.06
43042,MW,12,15,8.15
43042,MW,13,5,#N/A
43042,MW,13,15,#N/A
43042,MW,13,25,#N/A
43042,MW,14,5,#N/A
43042,MW,14,15,#N/A
43042,MW,14,25,#N/A
43042,MW,15,5,#N/A
43042,MW,15,15,#N/A
43042,MW,15,25,#N/A
43042,NE,PT,5,7.97
43042,NE,PT,10,7.64
43042,NE,PT,15,7.27
43042,NE,PT,20,6.83
43042,NE,PT,25,6.63
43042,NE,PT,30,#N/A
43042,S,PT,5,5.97
43042,S,PT,10,5.97
43042,S,PT,15,5.91
43042,S,PT,20,5.64
43042,S,PT,25,5.47
43042,S,PT,30,#N/A
43042,SW,BRIDGE,1,#N/A
43042,SW,CONFLUENCE,1,#N/A
43042,CAL,STT,4,#N/A
43042,CAL,STT,7,#N/A
43042,CAL,STT,10,#N/A
43042,CAL,STP,4,#N/A
43042,CAL,STP,7,#N/A
43042,CAL,STP,10,#N/A
43068,MW,1,5,4
43068,MW,1,10,4.35
43068,MW,1,15,4.38
43068,MW,2,5,6.22
43068,MW,2,10,6.2
43068,MW,2,15,6.19
43068,MW,3,5,5.77
43068,MW,3,10,5.94
43068,MW,3,15,5.96
43068,MW,4,5,12.39
43068,MW,4,10,12.38
43068,MW,4,15,12.36
43068,MW,5,5,12.59
43068,MW,5,10,12.62
43068,MW,5,15,12.6
43068,MW,6,5,12.37
43068,MW,6,10,12.25
43068,MW,6,15,12.19
43068,MW,7,5,12.46
43068,MW,7,10,12.68
43068,MW,7,15,12.7
43068,MW,8,5,7.73
43068,MW,8,10,7.24
43068,MW,8,15,7.17
43068,MW,9,5,12.03
43068,MW,9,10,11.98
43068,MW,9,15,11.93
43068,MW,10,5,10.5
43068,MW,10,10,10.4
43068,MW,10,15,10.32
43068,MW,11,5,12.38
43068,MW,11,10,12.35
43068,MW,11,15,12.33
43068,MW,12,5,6.75
43068,MW,12,10,8.05
43068,MW,12,15,7.49
43068,MW,13,5,#N/A
43068,MW,13,15,#N/A
43068,MW,13,25,#N/A
43068,MW,14,5,#N/A
43068,MW,14,15,#N/A
43068,MW,14,25,#N/A
43068,MW,15,5,#N/A
43068,MW,15,15,#N/A
43068,MW,15,25,#N/A
43068,NE,PT,5,7.3
43068,NE,PT,10,6.4
43068,NE,PT,15,6.22
43068,NE,PT,20,6.22
43068,NE,PT,25,6.22
43068,NE,PT,30,6.31
43068,S,PT,5,6.07
43068,S,PT,10,6.2
43068,S,PT,15,6.21
43068,S,PT,20,6.21
43068,S,PT,25,5.97
43068,S,PT,30,5.93
43068,SW,BRIDGE,1,#N/A
43068,SW,CONFLUENCE,1,#N/A
43068,CAL,STT,4,#N/A
43068,CAL,STT,7,#N/A
43068,CAL,STT,10,#N/A
43068,CAL,STP,4,#N/A
43068,CAL,STP,7,#N/A
43068,CAL,STP,10,#N/A
43082,MW,1,5,5.37
43082,MW,1,10,5.64
43082,MW,1,15,5.51
43082,MW,2,5,6.63
43082,MW,2,10,6.38
43082,MW,2,15,6.33
43082,MW,3,5,6.08
43082,MW,3,10,6.16
43082,MW,3,15,6.18
43082,MW,4,5,12.73
43082,MW,4,10,12.67
43082,MW,4,15,12.63
43082,MW,5,5,12.38
43082,MW,5,10,12.65
43082,MW,5,15,12.66
43082,MW,6,5,11.8
43082,MW,6,10,12.13
43082,MW,6,15,12.19
43082,MW,7,5,11.5
43082,MW,7,10,12.46
43082,MW,7,15,12.67
43082,MW,8,5,8.76
43082,MW,8,10,7.67
43082,MW,8,15,7.29
43082,MW,9,5,11.51
43082,MW,9,10,11.88
43082,MW,9,15,11.92
43082,MW,10,5,9.7
43082,MW,10,10,9.89
43082,MW,10,15,9.91
43082,MW,11,5,12.36
43082,MW,11,10,12.36
43082,MW,11,15,12.35
43082,MW,12,5,6.69
43082,MW,12,10,8.72
43082,MW,12,15,7.79
43082,MW,13,5,#N/A
43082,MW,13,15,#N/A
43082,MW,13,25,#N/A
43082,MW,14,5,#N/A
43082,MW,14,15,#N/A
43082,MW,14,25,#N/A
43082,MW,15,5,#N/A
43082,MW,15,15,#N/A
43082,MW,15,25,#N/A
43082,NE,PT,5,6.69
43082,NE,PT,10,6.39
43082,NE,PT,15,6.34
43082,NE,PT,20,6.33
43082,NE,PT,25,6.34
43082,NE,PT,30,6.49
43082,S,PT,5,5.99
43082,S,PT,10,6.3
43082,S,PT,15,6.38
43082,S,PT,20,6.41
43082,S,PT,25,6.37
43082,S,PT,30,6.39
43082,SW,BRIDGE,1,#N/A
43082,SW,CONFLUENCE,1,#N/A
43082,CAL,STT,4,#N/A
43082,CAL,STT,7,#N/A
43082,CAL,STT,10,#N/A
43082,CAL,STP,4,#N/A
43082,CAL,STP,7,#N/A
43082,CAL,STP,10,#N/A
43098,MW,1,5,5.4
43098,MW,1,10,5.45
43098,MW,1,15,5.37
43098,MW,2,5,6.47
43098,MW,2,10,6.5
43098,MW,2,15,6.46
43098,MW,3,5,6.12
43098,MW,3,10,6.29
43098,MW,3,15,6.31
43098,MW,4,5,12.76
43098,MW,4,10,12.87
43098,MW,4,15,12.82
43098,MW,5,5,12.87
43098,MW,5,10,12.86
43098,MW,5,15,12.81
43098,MW,6,5,12.3
43098,MW,6,10,12.37
43098,MW,6,15,12.32
43098,MW,7,5,11.03
43098,MW,7,10,12.46
43098,MW,7,15,12.77
43098,MW,8,5,7.45
43098,MW,8,10,7.21
43098,MW,8,15,7.16
43098,MW,9,5,12.3
43098,MW,9,10,12.27
43098,MW,9,15,12.19
43098,MW,10,5,9.97
43098,MW,10,10,9.93
43098,MW,10,15,9.86
43098,MW,11,5,12.51
43098,MW,11,10,12.48
43098,MW,11,15,12.43
43098,MW,12,5,6.71
43098,MW,12,10,8.51
43098,MW,12,15,7.81
43098,MW,13,5,#N/A
43098,MW,13,15,#N/A
43098,MW,13,25,#N/A
43098,MW,14,5,#N/A
43098,MW,14,15,#N/A
43098,MW,14,25,#N/A
43098,MW,15,5,#N/A
43098,MW,15,15,#N/A
43098,MW,15,25,#N/A
43098,NE,PT,5,6.57
43098,NE,PT,10,6.46
43098,NE,PT,15,6.46
43098,NE,PT,20,6.46
43098,NE,PT,25,6.43
43098,NE,PT,30,6.59
43098,S,PT,5,6.57
43098,S,PT,10,6.65
43098,S,PT,15,6.64
43098,S,PT,20,6.56
43098,S,PT,25,6.57
43098,S,PT,30,6.56
43098,SW,BRIDGE,1,#N/A
43098,SW,CONFLUENCE,1,#N/A
43098,CAL,STT,4,#N/A
43098,CAL,STT,7,#N/A
43098,CAL,STT,10,#N/A
43098,CAL,STP,4,#N/A
43098,CAL,STP,7,#N/A
43098,CAL,STP,10,#N/A
43111,MW,1,5,6.55
43111,MW,1,10,6.33
43111,MW,1,15,6.14
43111,MW,2,5,6.78
43111,MW,2,10,6.59
43111,MW,2,15,6.52
43111,MW,3,5,6.72
43111,MW,3,10,6.53
43111,MW,3,15,6.43
43111,MW,4,5,12.96
43111,MW,4,10,13.01
43111,MW,4,15,12.93
43111,MW,5,5,12.81
43111,MW,5,10,12.97
43111,MW,5,15,12.89
43111,MW,6,5,12.45
43111,MW,6,10,12.47
43111,MW,6,15,12.38
43111,MW,7,5,12.59
43111,MW,7,10,12.95
43111,MW,7,15,12.96
43111,MW,8,5,7.76
43111,MW,8,10,7.42
43111,MW,8,15,7.26
43111,MW,9,5,12.51
43111,MW,9,10,12.43
43111,MW,9,15,12.28
43111,MW,10,5,9.89
43111,MW,10,10,9.81
43111,MW,10,15,9.78
43111,MW,11,5,12.54
43111,MW,11,10,12.54
43111,MW,11,15,12.46
43111,MW,12,5,6.37
43111,MW,12,10,8.49
43111,MW,12,15,7.89
43111,MW,13,5,#N/A
43111,MW,13,15,#N/A
43111,MW,13,25,#N/A
43111,MW,14,5,#N/A
43111,MW,14,15,#N/A
43111,MW,14,25,#N/A
43111,MW,15,5,#N/A
43111,MW,15,15,#N/A
43111,MW,15,25,#N/A
43111,NE,PT,5,7.02
43111,NE,PT,10,6.62
43111,NE,PT,15,6.56
43111,NE,PT,20,6.53
43111,NE,PT,25,6.52
43111,NE,PT,30,6.61
43111,S,PT,5,6.88
43111,S,PT,10,6.75
43111,S,PT,15,6.66
43111,S,PT,20,6.53
43111,S,PT,25,6.5
43111,S,PT,30,6.48
43111,SW,BRIDGE,1,#N/A
43111,SW,CONFLUENCE,1,#N/A
43111,CAL,STT,4,#N/A
43111,CAL,STT,7,#N/A
43111,CAL,STT,10,#N/A
43111,CAL,STP,4,#N/A
43111,CAL,STP,7,#N/A
43111,CAL,STP,10,#N/A
43124,MW,1,5,6.09
43124,MW,1,10,5.91
43124,MW,1,15,5.74
43124,MW,2,5,6.18
43124,MW,2,10,6.21
43124,MW,2,15,6.2
43124,MW,3,5,6.3
43124,MW,3,10,6.2
43124,MW,3,15,6.15
43124,MW,4,5,12.71
43124,MW,4,10,12.73
43124,MW,4,15,12.66
43124,MW,5,5,12.81
43124,MW,5,10,12.73
43124,MW,5,15,12.6
43124,MW,6,5,11.65
43124,MW,6,10,11.78
43124,MW,6,15,11.83
43124,MW,7,5,11.6
43124,MW,7,10,12.33
43124,MW,7,15,12.45
43124,MW,8,5,7.71
43124,MW,8,10,7.18
43124,MW,8,15,6.94
43124,MW,9,5,11.89
43124,MW,9,10,11.94
43124,MW,9,15,11.96
43124,MW,10,5,10.57
43124,MW,10,10,10.2
43124,MW,10,15,10.04
43124,MW,11,5,12.33
43124,MW,11,10,12.3
43124,MW,11,15,12.25
43124,MW,12,5,6.9
43124,MW,12,10,8.06
43124,MW,12,15,7.82
43124,MW,13,5,6.67
43124,MW,13,15,6.39
43124,MW,13,25,5.72
43124,MW,14,5,7.54
43124,MW,14,15,7.14
43124,MW,14,25,7.12
43124,MW,15,5,12.66
43124,MW,15,15,9.64
43124,MW,15,25,10.58
43124,NE,PT,5,6.72
43124,NE,PT,10,6.29
43124,NE,PT,15,6.24
43124,NE,PT,20,6.21
43124,NE,PT,25,6.21
43124,NE,PT,30,6.2
43124,S,PT,5,6.54
43124,S,PT,10,6.48
43124,S,PT,15,6.45
43124,S,PT,20,6.3
43124,S,PT,25,6.28
43124,S,PT,30,6.27
43124,SW,BRIDGE,1,#N/A
43124,SW,CONFLUENCE,1,#N/A
43124,CAL,STT,4,#N/A
43124,CAL,STT,7,#N/A
43124,CAL,STT,10,#N/A
43124,CAL,STP,4,#N/A
43124,CAL,STP,7,#N/A
43124,CAL,STP,10,#N/A
43140,MW,1,5,5.21
43140,MW,1,10,6.03
43140,MW,1,15,6.22
43140,MW,2,5,6.4
43140,MW,2,10,6.05
43140,MW,2,15,6.03
43140,MW,3,5,6.83
43140,MW,3,10,6.38
43140,MW,3,15,6.17
43140,MW,4,5,12.59
43140,MW,4,10,12.59
43140,MW,4,15,12.61
43140,MW,5,5,12.78
43140,MW,5,10,12.73
43140,MW,5,15,12.64
43140,MW,6,5,12.26
43140,MW,6,10,12.23
43140,MW,6,15,12.1
43140,MW,7,5,12.53
43140,MW,7,10,12.78
43140,MW,7,15,12.75
43140,MW,8,5,7.77
43140,MW,8,10,7.26
43140,MW,8,15,6.97
43140,MW,9,5,12.15
43140,MW,9,10,12.11
43140,MW,9,15,12.02
43140,MW,10,5,10.29
43140,MW,10,10,10.35
43140,MW,10,15,10.25
43140,MW,11,5,12.31
43140,MW,11,10,12.3
43140,MW,11,15,12.21
43140,MW,12,5,6.79
43140,MW,12,10,8.17
43140,MW,12,15,7.37
43140,MW,13,5,6.53
43140,MW,13,15,6.19
43140,MW,13,25,5.64
43140,MW,14,5,8.76
43140,MW,14,15,7.64
43140,MW,14,25,7.26
43140,MW,15,5,12.22
43140,MW,15,15,9.87
43140,MW,15,25,11.17
43140,NE,PT,5,6.7
43140,NE,PT,10,6.17
43140,NE,PT,15,6.06
43140,NE,PT,20,5.99
43140,NE,PT,25,5.81
43140,NE,PT,30,5.79
43140,S,PT,5,7.71
43140,S,PT,10,6.92
43140,S,PT,15,6.63
43140,S,PT,20,6.48
43140,S,PT,25,6.41
43140,S,PT,30,6.27
43140,SW,BRIDGE,1,#N/A
43140,SW,CONFLUENCE,1,#N/A
43140,CAL,STT,4,#N/A
43140,CAL,STT,7,#N/A
43140,CAL,STT,10,#N/A
43140,CAL,STP,4,#N/A
43140,CAL,STP,7,#N/A
43140,CAL,STP,10,#N/A
43151,MW,1,5,#N/A
43151,MW,1,10,#N/A
43151,MW,1,15,#N/A
43151,MW,2,5,7.47
43151,MW,2,10,7.38
43151,MW,2,15,7.07
43151,MW,3,5,8.22
43151,MW,3,10,7.81
43151,MW,3,15,7.29
43151,MW,4,5,13.9
43151,MW,4,10,13.72
43151,MW,4,15,13.52
43151,MW,5,5,13.66
43151,MW,5,10,13.21
43151,MW,5,15,12.72
43151,MW,6,5,12.53
43151,MW,6,10,12.41
43151,MW,6,15,12.27
43151,MW,7,5,13.1
43151,MW,7,10,13.06
43151,MW,7,15,12.9
43151,MW,8,5,8.41
43151,MW,8,10,8.21
43151,MW,8,15,8.11
43151,MW,9,5,13.11
43151,MW,9,10,12.98
43151,MW,9,15,12.67
43151,MW,10,5,11.09
43151,MW,10,10,11.36
43151,MW,10,15,11.21
43151,MW,11,5,12.11
43151,MW,11,10,11.98
43151,MW,11,15,11.99
43151,MW,12,5,#N/A
43151,MW,12,10,#N/A
43151,MW,12,15,#N/A
43151,MW,13,5,7.86
43151,MW,13,15,7.25
43151,MW,13,25,6.61
43151,MW,14,5,7.91
43151,MW,14,15,7.89
43151,MW,14,25,7.11
43151,MW,15,5,12.85
43151,MW,15,15,11
43151,MW,15,25,11.81
43151,NE,PT,5,6.83
43151,NE,PT,10,6.62
43151,NE,PT,15,6.52
43151,NE,PT,20,5.92
43151,NE,PT,25,5.82
43151,NE,PT,30,5.79
43151,S,PT,5,7.81
43151,S,PT,10,7.61
43151,S,PT,15,6.94
43151,S,PT,20,6.81
43151,S,PT,25,6.59
43151,S,PT,30,6.48
43151,SW,BRIDGE,1,#N/A
43151,SW,CONFLUENCE,1,#N/A
43151,CAL,STT,4,#N/A
43151,CAL,STT,7,#N/A
43151,CAL,STT,10,#N/A
43151,CAL,STP,4,#N/A
43151,CAL,STP,7,#N/A
43151,CAL,STP,10,#N/A
43172,MW,1,5,5.45
43172,MW,1,10,4.87
43172,MW,1,15,4.74
43172,MW,2,5,6.89
43172,MW,2,10,6.6
43172,MW,2,15,6.38
43172,MW,3,5,7.54
43172,MW,3,10,6.8
43172,MW,3,15,6.49
43172,MW,4,5,12.69
43172,MW,4,10,12.83
43172,MW,4,15,12.77
43172,MW,5,5,12.34
43172,MW,5,10,12.71
43172,MW,5,15,12.71
43172,MW,6,5,12.54
43172,MW,6,10,12.36
43172,MW,6,15,12.21
43172,MW,7,5,12.28
43172,MW,7,10,12.6
43172,MW,7,15,12.66
43172,MW,8,5,8.18
43172,MW,8,10,7.66
43172,MW,8,15,7.31
43172,MW,9,5,12.15
43172,MW,9,10,12.13
43172,MW,9,15,12.06
43172,MW,10,5,11.38
43172,MW,10,10,11.03
43172,MW,10,15,10.91
43172,MW,11,5,12.4
43172,MW,11,10,12.35
43172,MW,11,15,12.29
43172,MW,12,5,6.64
43172,MW,12,10,7.97
43172,MW,12,15,7.39
43172,MW,13,5,6.32
43172,MW,13,15,6.43
43172,MW,13,25,6.04
43172,MW,14,5,7.82
43172,MW,14,15,7.49
43172,MW,14,25,6.84
43172,MW,15,5,12.38
43172,MW,15,15,11.63
43172,MW,15,25,11.41
43172,NE,PT,5,7.01
43172,NE,PT,10,6.51
43172,NE,PT,15,6.33
43172,NE,PT,20,6.24
43172,NE,PT,25,6.18
43172,NE,PT,30,5.95
43172,S,PT,5,7.03
43172,S,PT,10,6.77
43172,S,PT,15,6.62
43172,S,PT,20,6.35
43172,S,PT,25,6.32
43172,S,PT,30,6.31
43172,SW,BRIDGE,1,#N/A
43172,SW,CONFLUENCE,1,#N/A
43172,CAL,STT,4,#N/A
43172,CAL,STT,7,#N/A
43172,CAL,STT,10,#N/A
43172,CAL,STP,4,#N/A
43172,CAL,STP,7,#N/A
43172,CAL,STP,10,#N/A
43208,MW,1,5,4.34
43208,MW,1,10,4.04
43208,MW,1,15,4.07
43208,MW,2,5,6.32
43208,MW,2,10,6.44
43208,MW,2,15,6.43
43208,MW,3,5,6.27
43208,MW,3,10,6.32
43208,MW,3,15,6.29
43208,MW,4,5,12.38
43208,MW,4,10,12.53
43208,MW,4,15,12.55
43208,MW,5,5,12.46
43208,MW,5,10,12.61
43208,MW,5,15,12.62
43208,MW,6,5,12.28
43208,MW,6,10,12.29
43208,MW,6,15,12.22
43208,MW,7,5,12.42
43208,MW,7,10,12.64
43208,MW,7,15,12.67
43208,MW,8,5,9.44
43208,MW,8,10,8.52
43208,MW,8,15,7.89
43208,MW,9,5,12.1
43208,MW,9,10,12.14
43208,MW,9,15,12.11
43208,MW,10,5,11.35
43208,MW,10,10,11.17
43208,MW,10,15,11.05
43208,MW,11,5,11.99
43208,MW,11,10,12.21
43208,MW,11,15,12.25
43208,MW,12,5,6.67
43208,MW,12,10,7.95
43208,MW,12,15,7.66
43208,MW,13,5,7.86
43208,MW,13,15,6.87
43208,MW,13,25,6.46
43208,MW,14,5,7.63
43208,MW,14,15,7.36
43208,MW,14,25,6.92
43208,MW,15,5,12.32
43208,MW,15,15,10.85
43208,MW,15,25,11.61
43208,NE,PT,5,8.93
43208,NE,PT,10,8.06
43208,NE,PT,15,7.49
43208,NE,PT,20,7.03
43208,NE,PT,25,6.63
43208,NE,PT,30,6.44
43208,S,PT,5,6.35
43208,S,PT,10,6.56
43208,S,PT,15,6.43
43208,S,PT,20,6.05
43208,S,PT,25,6.04
43208,S,PT,30,6.07
43208,SW,BRIDGE,1,#N/A
43208,SW,CONFLUENCE,1,#N/A
43208,CAL,STT,4,#N/A
43208,CAL,STT,7,#N/A
43208,CAL,STT,10,#N/A
43208,CAL,STP,4,#N/A
43208,CAL,STP,7,#N/A
43208,CAL,STP,10,#N/A
43234,MW,1,5,#N/A
43234,MW,1,10,#N/A
43234,MW,1,15,#N/A
43234,MW,2,5,6.15
43234,MW,2,10,6.26
43234,MW,2,15,6.44
43234,MW,3,5,#N/A
43234,MW,3,10,#N/A
43234,MW,3,15,#N/A
43234,MW,4,5,12.45
43234,MW,4,10,12.6
43234,MW,4,15,12.68
43234,MW,5,5,12.57
43234,MW,5,10,12.88
43234,MW,5,15,12.93
43234,MW,6,5,12.09
43234,MW,6,10,12.03
43234,MW,6,15,12.3
43234,MW,7,5,12.52
43234,MW,7,10,12.74
43234,MW,7,15,12.8
43234,MW,8,5,8.82
43234,MW,8,10,7.89
43234,MW,8,15,8.19
43234,MW,9,5,12.51
43234,MW,9,10,12.57
43234,MW,9,15,12.63
43234,MW,10,5,11.29
43234,MW,10,10,11.43
43234,MW,10,15,11.42
43234,MW,11,5,12.49
43234,MW,11,10,12.74
43234,MW,11,15,12.33
43234,MW,12,5,#N/A
43234,MW,12,10,#N/A
43234,MW,12,15,#N/A
43234,MW,13,5,6.89
43234,MW,13,15,6.78
43234,MW,13,25,6.8
43234,MW,14,5,8.16
43234,MW,14,15,7.71
43234,MW,14,25,7.57
43234,MW,15,5,#N/A
43234,MW,15,15,#N/A
43234,MW,15,25,#N/A
43234,NE,PT,5,6.72
43234,NE,PT,10,6.79
43234,NE,PT,15,6.8
43234,NE,PT,20,6.78
43234,NE,PT,25,6.77
43234,NE,PT,30,6.71
43234,S,PT,5,6.59
43234,S,PT,10,6.67
43234,S,PT,15,6.85
43234,S,PT,20,6.72
43234,S,PT,25,6.69
43234,S,PT,30,6.62
43234,SW,BRIDGE,1,#N/A
43234,SW,CONFLUENCE,1,#N/A
43234,CAL,STT,4,#N/A
43234,CAL,STT,7,#N/A
43234,CAL,STT,10,#N/A
43234,CAL,STP,4,#N/A
43234,CAL,STP,7,#N/A
43234,CAL,STP,10,#N/A
43270,MW,1,5,5.64
43270,MW,1,10,5.61
43270,MW,1,15,5.45
43270,MW,2,5,6.92
43270,MW,2,10,7.7
43270,MW,2,15,7.72
43270,MW,3,5,6.47
43270,MW,3,10,6.35
43270,MW,3,15,6.25
43270,MW,4,5,12.61
43270,MW,4,10,12.55
43270,MW,4,15,12.62
43270,MW,5,5,12.42
43270,MW,5,10,12.78
43270,MW,5,15,12.62
43270,MW,6,5,12.17
43270,MW,6,10,12.45
43270,MW,6,15,12.27
43270,MW,7,5,12.99
43270,MW,7,10,12.04
43270,MW,7,15,12.75
43270,MW,8,5,9.54
43270,MW,8,10,8.91
43270,MW,8,15,8.72
43270,MW,9,5,12.21
43270,MW,9,10,12.44
43270,MW,9,15,12.24
43270,MW,10,5,11.81
43270,MW,10,10,11.88
43270,MW,10,15,11.91
43270,MW,11,5,11.79
43270,MW,11,10,11.91
43270,MW,11,15,11.32
43270,MW,12,5,7.57
43270,MW,12,10,7.85
43270,MW,12,15,7.86
43270,MW,13,5,7.46
43270,MW,13,15,6.97
43270,MW,13,25,6.51
43270,MW,14,5,7.52
43270,MW,14,15,7.45
43270,MW,14,25,7.27
43270,MW,15,5,#N/A
43270,MW,15,15,#N/A
43270,MW,15,25,#N/A
43270,NE,PT,5,9.01
43270,NE,PT,10,8.89
43270,NE,PT,15,8.01
43270,NE,PT,20,7.45
43270,NE,PT,25,6.97
43270,NE,PT,30,6.91
43270,S,PT,5,6.56
43270,S,PT,10,6.59
43270,S,PT,15,6.48
43270,S,PT,20,6.37
43270,S,PT,25,6.31
43270,S,PT,30,6.21
43270,SW,BRIDGE,1,7.85
43270,SW,CONFLUENCE,1,8.04
43270,CAL,STT,4,#N/A
43270,CAL,STT,7,#N/A
43270,CAL,STT,10,#N/A
43270,CAL,STP,4,#N/A
43270,CAL,STP,7,#N/A
43270,CAL,STP,10,#N/A
43286,MW,1,5,#N/A
43286,MW,1,10,#N/A
43286,MW,1,15,#N/A
43286,MW,2,5,#N/A
43286,MW,2,10,#N/A
43286,MW,2,15,#N/A
43286,MW,3,5,#N/A
43286,MW,3,10,#N/A
43286,MW,3,15,#N/A
43286,MW,4,5,#N/A
43286,MW,4,10,#N/A
43286,MW,4,15,#N/A
43286,MW,5,5,#N/A
43286,MW,5,10,#N/A
43286,MW,5,15,#N/A
43286,MW,6,5,#N/A
43286,MW,6,10,#N/A
43286,MW,6,15,#N/A
43286,MW,7,5,#N/A
43286,MW,7,10,#N/A
43286,MW,7,15,#N/A
43286,MW,8,5,#N/A
43286,MW,8,10,#N/A
43286,MW,8,15,#N/A
43286,MW,9,5,#N/A
43286,MW,9,10,#N/A
43286,MW,9,15,#N/A
43286,MW,10,5,#N/A
43286,MW,10,10,#N/A
43286,MW,10,15,#N/A
43286,MW,11,5,#N/A
43286,MW,11,10,#N/A
43286,MW,11,15,#N/A
43286,MW,12,5,#N/A
43286,MW,12,10,#N/A
43286,MW,12,15,#N/A
43286,MW,13,5,#N/A
43286,MW,13,15,#N/A
43286,MW,13,25,#N/A
43286,MW,14,5,#N/A
43286,MW,14,15,#N/A
43286,MW,14,25,#N/A
43286,MW,15,5,#N/A
43286,MW,15,15,#N/A
43286,MW,15,25,#N/A
43286,NE,PT,5,#N/A
43286,NE,PT,10,#N/A
43286,NE,PT,15,#N/A
43286,NE,PT,20,#N/A
43286,NE,PT,25,#N/A
43286,NE,PT,30,#N/A
43286,S,PT,5,#N/A
43286,S,PT,10,#N/A
43286,S,PT,15,#N/A
43286,S,PT,20,#N/A
43286,S,PT,25,#N/A
43286,S,PT,30,#N/A
43286,SW,BRIDGE,1,8.22
43286,SW,CONFLUENCE,1,8.42
43286,CAL,STT,4,#N/A
43286,CAL,STT,7,#N/A
43286,CAL,STT,10,#N/A
43286,CAL,STP,4,#N/A
43286,CAL,STP,7,#N/A
43286,CAL,STP,10,#N/A
43299,MW,1,5,#N/A
43299,MW,1,10,#N/A
43299,MW,1,15,#N/A
43299,MW,2,5,#N/A
43299,MW,2,10,#N/A
43299,MW,2,15,#N/A
43299,MW,3,5,#N/A
43299,MW,3,10,#N/A
43299,MW,3,15,#N/A
43299,MW,4,5,#N/A
43299,MW,4,10,#N/A
43299,MW,4,15,#N/A
43299,MW,5,5,#N/A
43299,MW,5,10,#N/A
43299,MW,5,15,#N/A
43299,MW,6,5,#N/A
43299,MW,6,10,#N/A
43299,MW,6,15,#N/A
43299,MW,7,5,#N/A
43299,MW,7,10,#N/A
43299,MW,7,15,#N/A
43299,MW,8,5,#N/A
43299,MW,8,10,#N/A
43299,MW,8,15,#N/A
43299,MW,9,5,#N/A
43299,MW,9,10,#N/A
43299,MW,9,15,#N/A
